ano,identificacao,tipo,autoria,casa,data_apresentacao,situacao,virou_norma,tema,ementa,codigo_materia,url
2017,PLC 23/2017,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2017-03-13,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Acrescenta parágrafo único ao art. 292 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal), para vedar o uso de algemas em mulheres grávidas durante o parto e em mulheres durante a fase de puerpério imediato.",128274,https://legis.senado.gov.br/sdleg-getter/documento?dm=5079236
2017,PLC 22/2017,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2017-03-13,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Inscreve no Livro dos Heróis da Pátria o nome de Zuleika Angel Jones e altera a Lei nº 11.597, de 29 de novembro de 2007.",128273,https://legis.senado.gov.br/sdleg-getter/documento?dm=5079258
2017,PLS 54/2017,Projeto de Lei Ordinária,Senador Wilder Morais (PP/GO),SF,2017-03-15,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,Dispõe sobre o regime jurídico da multipropriedade.,128330,https://legis.senado.gov.br/sdleg-getter/documento?dm=5085122
2017,PLS 55/2017,Projeto de Lei Complementar,Senador Cássio Cunha Lima (PSDB/PB),SF,2017-03-15,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,"Altera a Lei Complementar nº 101, de 4 de maio de 2000, que estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal e dá outras providências para regulamentar a transição administrativa dos Poderes Executivos.",128328,https://legis.senado.gov.br/sdleg-getter/documento?dm=5085286
2017,PLS 60/2017,Projeto de Lei Ordinária,Senador Ricardo Ferraço (PSDB/ES),SF,2017-03-16,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 9.096, de 19 de setembro de 1995, para aplicar aos partidos políticos as normas legais sobre responsabilidade objetiva e compliance e estimular no plano interno código de conduta e programa de integridade e auditoria.",128349,https://legis.senado.gov.br/sdleg-getter/documento?dm=5089438
2017,PLS 63/2017,Projeto de Lei Ordinária,Senador Davi Alcolumbre (DEM/AP),SF,2017-03-17,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para agravar a pena para quem extrair recursos minerais sem a competente autorização, permissão, concessão ou licença, ou em desacordo com a obtida.",128399,https://legis.senado.gov.br/sdleg-getter/documento?dm=5092507
2017,PRS 8/2017,Projeto de Resolução,Comissão de Assuntos Econômicos,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Autoriza o Município de Salvador (BA) a contratar operação de crédito externo, com garantia da União, com o Banco Interamericano de Desenvolvimento (BID), no valor de até cinquenta e dois milhões, quinhentos e doze mil, trezentos e quarenta dólares dos Estados Unidos da América.",128409,https://legis.senado.gov.br/sdleg-getter/documento?dm=5126526
2017,PLS 62/2017,Projeto de Lei Ordinária,Senador José Agripino (DEM/RN),SF,2017-03-21,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 5.648, de 11 de dezembro de 1970, que cria o Instituto Nacional de Propriedade Industrial e dá outras providências, para determinar que os recursos oriundos dos serviços realizados pelo INPI sejam reinvestidos no próprio Instituto.",128397,https://legis.senado.gov.br/sdleg-getter/documento?dm=5118392
2017,PDS 37/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo de Ampliação Econômico-Comercial entre a República Federativa do Brasil e a República do Peru, assinado em Lima, em 29 de abril de 2016.",128396,https://legis.senado.gov.br/sdleg-getter/documento?dm=5119045
2017,PDS 34/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo do Estado do Catar sobre Cooperação Cultural, assinado em Doha, em 15 de maio de 2010.",128393,https://legis.senado.gov.br/sdleg-getter/documento?dm=5118979
2017,PDS 35/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo de Cooperação entre a República Federativa do Brasil e a República da Angola no Domínio da Educação Não Superior e Formação, assinado em Brasília, em 23 de junho de 2010.",128394,https://legis.senado.gov.br/sdleg-getter/documento?dm=5119001
2017,PDS 36/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo de Cooperação e Facilitação de Investimentos entre a República Federativa do Brasil e a República do Chile, assinado em Santiago, em 23 de novembro de 2015.",128395,https://legis.senado.gov.br/sdleg-getter/documento?dm=5119023
2017,PEC 10/2017,Proposta de Emenda à Constituição,Câmara dos Deputados,SF,2017-03-21,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Acrescenta § 1º ao art. 105 da Constituição Federal e renumera o atual parágrafo único.,128403,https://legis.senado.gov.br/sdleg-getter/documento?dm=5120190
2017,PLS 67/2017,Projeto de Lei Ordinária,Senador Elmano Férrer (MDB/PI),SF,2017-03-22,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Institui normas gerais para a revitalização da bacia hidrográfica do rio Parnaíba.,128432,https://legis.senado.gov.br/sdleg-getter/documento?dm=5130319
2017,PLS 70/2017,Projeto de Lei Ordinária,Senador Paulo Bauer (PSDB/SC),SF,2017-03-27,REMETIDA À CÂMARA DOS DEPUTADOS,False,Infraestrutura e Transporte,"Altera a Lei nº 9.472, 16 de julho de 1997, que dispõe sobre a organização dos serviços de telecomunicações, a criação e funcionamento de um órgão regulador e outros aspectos institucionais, nos termos da Emenda Constitucional nº 8, de 1995, para dispor sobre o direito de o usuário bloquear o uso do telefone celular em caso de furto, roubo ou extravio, assegurada a manutenção do código de acesso.",128478,https://legis.senado.gov.br/sdleg-getter/documento?dm=5156388
2017,PLS 72/2017,Projeto de Lei Ordinária,Senadora Rose de Freitas (MDB/ES),SF,2017-03-28,REMETIDA À CÂMARA DOS DEPUTADOS,False,Trabalho e Previdência,"Altera os arts. 392 da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, 71 e 71-A da Lei nº 8.213, de 24 de julho de 1991, para majorar o prazo da licença-maternidade, de 120 para 180 dias, e permitir ao pai acompanhar a mãe do nascituro nas consultas e exames durante a gravidez.",128502,https://legis.senado.gov.br/sdleg-getter/documento?dm=5200811
2017,PDS 38/2017,Projeto de Decreto Legislativo,Comissão de Assuntos Econômicos,SF,2017-03-28,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Aprova a Programação Monetária para o 1º trimestre de 2016.,128504,
2017,PLS 86/2017,Projeto de Lei Ordinária,Senador José Serra (PSDB/SP),SF,2017-03-29,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,Altera a legislação eleitoral para instituir o voto distrital misto nas eleições proporcionais.,128554,https://legis.senado.gov.br/sdleg-getter/documento?dm=5209929
2017,PLS 85/2017,Projeto de Lei Ordinária,Senador Randolfe Rodrigues (REDE/AP),SF,2017-03-29,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Segurança e Justiça,Define os crimes de abuso de autoridade e dá outras providências.,128545,https://legis.senado.gov.br/sdleg-getter/documento?dm=5207832
2017,MPV 771/2017,Medida Provisória,Presidência da República,CN,2017-03-30,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,Transforma a Autoridade Pública Olímpica - APO na Autoridade de Governança do Legado Olímpico - AGLO e dá outras providências.,128550,https://legis.senado.gov.br/sdleg-getter/documento?dm=5209627
2017,PLS 89/2017,Projeto de Lei Ordinária,Senador Ciro Nogueira (PP/PI),SF,2017-03-31,REMETIDA À CÂMARA DOS DEPUTADOS,False,Assistência e Direitos,"Cria o Prêmio Cidade Acessível, destinado aos municípios mais bem colocados na classificação de avaliação do cumprimento das disposições da Lei nº 13.146, de 6 de julho de 2015, que institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência).",128614,https://legis.senado.gov.br/sdleg-getter/documento?dm=5213143
2017,PDS 41/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-03,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO COMUNITÁRIA DE DIFUSÃO CHAPADA DA NATIVIDADE – ACDDCDN para executar serviço de radiodifusão comunitária no Município de Chapada da Natividade, Estado do Tocantins.",128591,https://legis.senado.gov.br/sdleg-getter/documento?dm=5214029
2017,PDS 42/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-03,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO AMIGOS DE PRIMAVERA III para executar serviço de radiodifusão comunitária no Município de Primavera do Leste, Estado de Mato Grosso.",128592,https://legis.senado.gov.br/sdleg-getter/documento?dm=5214051
2017,PDS 43/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-03,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO COMUNITÁRIA, CULTURAL E DE COMUNICAÇÃO SOCIAL DE FLORAI – ACOSF para executar serviço de radiodifusão comunitária no Município de Florai, Estado do Paraná.",128593,https://legis.senado.gov.br/sdleg-getter/documento?dm=5214073
2017,PDS 44/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-04,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Tratado entre a República Federativa do Brasil e a República de El Salvador sobre Auxílio Jurídico Mútuo em Matéria Penal, assinado em El Salvador, em 29 de maio de 2008.",128618,https://legis.senado.gov.br/sdleg-getter/documento?dm=5216858
2017,PDS 45/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-04,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo entre o Governo da República Federativa do Brasil e o Governo da República da Turquia sobre Assistência Mútua Administrativa em Matéria Aduaneira, celebrado em Brasília, em 27 de maio de 2010.",128619,https://legis.senado.gov.br/sdleg-getter/documento?dm=5216880
2017,PDS 47/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-04,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo de Cooperação Educacional entre o Governo da República Federativa do Brasil e o Governo de Santa Lúcia, assinado em Brasília, em 26 de abril de 2010.",128621,https://legis.senado.gov.br/sdleg-getter/documento?dm=5216924
2017,PDS 46/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-04,TRANSFORMADA EM NORMA JURÍDICA,True,Relações Exteriores (tratados),"Aprova o texto do Acordo Internacional do Cacau de 2010, assinado pelo Brasil em 7 de junho de 2012.",128620,https://legis.senado.gov.br/sdleg-getter/documento?dm=5216902
2017,PLS 92/2017,Projeto de Lei Ordinária,Senadora Rose de Freitas (MDB/ES),SF,2017-04-04,REMETIDA À CÂMARA DOS DEPUTADOS,False,Trabalho e Previdência,"Acrescenta parágrafo único ao art. 473 da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, para vedar o desconto do atestado de comparecimento.",128626,https://legis.senado.gov.br/sdleg-getter/documento?dm=5217320
2017,PLC 27/2017,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2017-04-04,APROVADA,False,Segurança e Justiça,"Estabelece medidas de combate à impunidade, à corrupção; altera os Decretos-Leis nºs 2.848, de 7 de dezembro de 1940 – Código Penal, e 3.689, de 3 de outubro de 1941 –Código de Processo Penal; as Leis nºs 4.717, de 29 de junho de 1965, 4.737, de 15 de julho de 1965, 8.072, de 25 de julho de 1990, 8.112, de 11 de dezembro de 1990, 8.429, de 2 de junho de 1992, 8.906, de 4 de julho de 1994, 9.096, de 19 de setembro de 1995, 9.504, de 30 de setembro de 1997, 9.613, de 3 de março de 1998, e 7.347, de 24 de julho de 1985; revoga dispositivos do Decreto-Lei nº 201, de 27 de fevereiro de 1967, e da Lei nº 8.137, de 27 de dezembro de 1990; e dá outras providências.",128634,https://legis.senado.gov.br/sdleg-getter/documento?dm=5218062
2017,PLC 28/2017,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2017-04-05,TRANSFORMADA EM NORMA JURÍDICA,True,Infraestrutura e Transporte,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, para regulamentar o transporte remunerado privado individual de passageiros.",128659,https://legis.senado.gov.br/sdleg-getter/documento?dm=5222522
2017,MPV 775/2017,Medida Provisória,Presidência da República,CN,2017-04-07,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Altera a Lei nº 12.810, de 15 de maio de 2013, para dispor sobre a constituição de gravames e ônus sobre ativos financeiros e valores mobiliários objeto de registro ou de depósito centralizado.",128702,https://legis.senado.gov.br/sdleg-getter/documento?dm=5226583
2017,PLS 110/2017,Projeto de Lei Ordinária,Senador Dário Berger (MDB/SC),SF,2017-04-10,REMETIDA À CÂMARA DOS DEPUTADOS,False,Relações Exteriores (tratados),"Altera a Lei nº 9.472, de 16 de julho de 1997, para garantir ao usuário dos serviços de telecomunicações o direito de acumular e usufruir, a qualquer tempo, o saldo do volume de dados de sua conexão à internet em banda larga móvel não consumido no mês contratado.",128845,https://legis.senado.gov.br/sdleg-getter/documento?dm=5227082
2017,PDS 51/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO DE RADIODIFUSÃO COMUNITÁRIA DE SANGÃO para executar serviço de radiodifusão comunitária no Município de Sangão, Estado de Santa Catarina.",128718,https://legis.senado.gov.br/sdleg-getter/documento?dm=5228963
2017,PDS 52/2017,Projeto de Decreto Legislativo,"Câmara dos Deputados,  Comissão de Ciência e Tecnologia, Comunicação e Informática",SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO CULTURAL DE RADIODIFUSÃO COMUNITÁRIA DE CAFEZAL DO SUL para executar serviço de radiodifusão comunitária no Município de Cafezal do Sul, Estado do Paraná.",128720,https://legis.senado.gov.br/sdleg-getter/documento?dm=5229034
2017,PDS 53/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO COMUNITÁRIA DE COMUNICAÇÃO E CULTURA DE JURANDA para executar serviço de radiodifusão comunitária no Município de Juranda, Estado do Paraná.",128722,https://legis.senado.gov.br/sdleg-getter/documento?dm=5229094
2017,PDS 54/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO COMUNITÁRIA AMBIENTAL DO POVOADO IPÊ para executar serviço de radiodifusão comunitária no Município de São Paulo das Missões, Estado do Rio Grande do Sul.",128723,https://legis.senado.gov.br/sdleg-getter/documento?dm=5229150
2017,PDS 55/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO COMUNITÁRIA AMANHECER BENEFICENTE para executar serviço de radiodifusão comunitária no Município de Campos dos Goytacazes, Estado do Rio de Janeiro.",128724,https://legis.senado.gov.br/sdleg-getter/documento?dm=5229276
2017,PDS 56/2017,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2017-04-11,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à ASSOCIAÇÃO BENEFICENTE, CULTURAL E DE RADIODIFUSÃO COMUNITÁRIA DE ORLEANS - SC para executar serviço de radiodifusão comunitária no Município de Orleans, Estado de Santa Catarina.",128728,https://legis.senado.gov.br/sdleg-getter/documento?dm=5229352
